id,sponsor,venue,place,city/town,state/country,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count
25369,UNITED BRITAIN SOCIETIES,PATR;,"NEW YORK, NY",NEW YORK,NY,CARD; 4.25 X 6.25;,COMPLIMENTARY/TESTIMONIAL,WINES AND CHAMPAGNE LISTED WITH EACH COURSE; MENU IN FRENCH; SPONSOR AND EVENT NOTED BY FEB;,1905-808,1905-11-09,United Britain Societies,,,complete,2,30
25370,BURKE'S HOTEL & RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 7 X 11;,,ALL PRICES INCLUDED;,1900-105,1900-01-10,Burke's Hotel & Restaurant,Dollars,$,complete,2,91
25400,MANUFACTURING FURRIERS'ASSOCIATION OF THE US,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER;4.5X6.5;,ANNUAl DINNER,"MENU IN FRENCH;TOASTS LISTED;LIST OF HONORED GUESTS,DINNER & RECEPTION COMMITTEES;",1894-045,1894-04-28,Manufacturing Furriers'association Of The Us,,,complete,4,18
25410,UNITED STATES HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 7.25X14;,OTHER (DAILY MENU);,INCLUDES PRICED WINE LIST;,1900-161,1900-01-11,United States Hotel,Dollars,$,complete,4,230
25417,LAFAYETTE PLACE RESTURANT AND CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 5.5X14;,,"PRICED WINE LIST ON BACK; ""GENTLEMEN ONLY"" NOTED ON TOP; HANDWRITTEN SPECIALS;",1907-015,1907-01-01,Lafayette Place Resturant And Cafe,Dollars,$,complete,2,232
25419,FRIENDS OF INSPECTOR WM. W. MCLAUGHLIN,PROF;,"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 8;,COMPLIMENTARY/TESTIMONIAL,WINES;,1897-172,1897-05-15,Friends Of Inspector Wm. W. Mclaughlin,,,complete,2,20
25429,THE CONFEDERATE VETERAN CAMP OF NY,MIL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILLUS; COL;6 X 7;,ANNUAL DINNER,MENU IN FRENCH;COMMITTEE MEMBERS NAMED;ALL SPEAKERS LISTED;OFFICERS NAMED;WORDS FOR SONGS 1&2 INCLUDED;,1896-015,1896-01-18,The Confederate Veteran Camp Of Ny,,,complete,12,20
25451,GENERAL SOCIETY OF MECHANICS AND TRADESMEN OF THE CITY OF NEW YORK,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 7X9;,COMPLIMENTARY/TESTIMONIAL,"GUEST LIST INCLUDED; OFFICERS AND EXECUTIVE COMMITTEE LISTED; HISTORY OF MECHANICS INSTITUTE INCLUDED; PHOTOGRAPH OF OF INSTITUTE INCLUDED, ALSO REPLICA OF SOCIETY MEMBERSHIP CERTIFICATE; SOCIETY INSIGNIA ON COVER; THREAD ATTACHMENT;",1905-874,1905-11-18,General Society Of Mechanics And Tradesmen Of The City Of New York,,,complete,16,20
25456,BERKSHIRE SOCIETY OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5X7.25;,ANNIVERSARY;,PROGRAM INCLUDES TOASTS & MUSIC; FLORAL DRAWING ON COVER;,1898-081,1898-02-11,Berkshire Society Of New York,,,complete,4,21
25460,COMMONWEALTH CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; 4 X 6.5;,,FRENCH;,1892-018,1892-01-22,Commonwealth Club,,,complete,2,18
25472,FIRST PANEL SHERIFF'S JURY,GOVT;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; 6 X 9;,OTHER  [COMMEMORTIVE?],OLD TIME SHERRIF [ENGLISH?] ON WATCH; NY SEAL AND RIBBON; TIED WITH BLUE RIBBONS; MEMBERS LISTED;,1892-009,1892-01-12,First Panel Sheriff's Jury,,,complete,6,28
25482,FRATERNAL UNION OF ANOINTED HIGH PRIESTS OF NYS,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILLUS;COL;4.5X6;,ANNUAL;,SPEAKERS LISTED;OFFICERS & TRUSTEES INCLUDED;,1906-431,1906-04-28,Fraternal Union Of Anointed High Priests Of Nys,,,complete,8,20
25488,ALBERMARLE HOTEL,COMM.,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS;6.5 X 9,,DRAWING OF HOTEL; [PRICES ?] ON MENU AS WELL AS WINE LIST,1882-036,1882-02-02,Albermarle Hotel,Dollars,$,complete,4,272
25490,NY ALUMNI ASSOCIATION OF COLGATE UNIVERSITY,EDUC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 3.5 X 7;,ANNUAL,,1899-193,1899-02-20,Ny Alumni Association Of Colgate University,,,complete,2,19
25491,CHAMBER OF COMMERCE NEW YORK CITY?,GOVT;,"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 7.25;,COMPLIMENTARY/TESTIMONIAL,FRENCH; OCCASION HANDWITTEN ON BACK;,1891-081,1891-08-05,Chamber Of Commerce (New York City?),,,complete,2,24
25494,NEW YORKER STAATS-ZEITUNG,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4X5.6;,COMPLIMENTARY/TESTIMONIAL,WINE LIST INCLUDED; MUSIC PROGRAMME; ADDRESSES LISTED; PHOTOGRAPH OF MR. TOWER INCLUDED; AMERICAN AND GERMAN FLAGS ON COVER; CORD ATTACHMENT;,1907-359,1907-04-08,New Yorker Staats Zeitung,,,complete,12,31
25498,PIONEER RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSHEET; 5.5X8.75;,OTHER (DAILY MENU);,"""REGULAR DINNER, FROM 11 TO 2, 25 CENTS; COFFEE UNSURPASSED 5 CENTS; COMMUTATION TICKETS, $3.50 FOR $3.00; QUICK LUNCH PUT UP FOR TRAVELERS;""",1900-164,1900-01-11,Pioneer Restaurant,Dollars,$,complete,2,75
25514,IRVING'S RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 6 X 9;,,HANDWRITTEN; PRICED MENU; ILLUSTRATION OF POT COOKING OVER A WOOD FIRE IN THE WOODS; DATE HANDWRITTEN BY FEB;,1900-437,1900-01-20,Irving's Restaurant,Dollars,$,complete,2,37
25517,CHAMBER OF COMMERCE NY?,GOVT;,"NEW YORK, NY",NEW YORK,NY,CARD; 6.5 X 7.5;,,FRENCH; WINES;,1897-165,1897-05-06,Chamber Of Commerce (Ny?),,,complete,2,26
25520,PLAN AND SCOPE COMMITTEE OF THE DEWEY CELEBRATION,PATR;,"NEW YORK, NY",NEW YORK,NY,FOLDER;5X7;,COMPLIMENTARY/TESTIMONIAL,FRENCH MENU;WINES SERVED;NAMES;,1899-733,1899-11-18,Plan And Scope Committee Of The Dewey Celebration,,,complete,4,24
25528,FRATERNAL UNION OF ANNIONTED HIGH PRIESTS OF NEW YORK STATE,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 4.75X6;,ANNUAL;,"WINES LISTED; SPEAKERS, OFFICERS & PAST PRESIDENTS ALL LISTED;",1905-324,1905-04-28,Fraternal Union Of Anointed High Priests Of The State Of New York,,,complete,8,20
25542,CERCLE FRANCAID DE L'HARMONIE,SOC,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6.5 x 8.25;,RITE,"DECORATIVE SEAL OF ORGANIZATION; INCLUDES PRICED WINE LIST; COMMENT: ""EACH PORTION SERVED ON A SEPARATE DISH""",1887-004,1887-01-17,Cercle Francais De L'harmonie,Dollars,$,under review,2,23
25546,NEW YORK SOUTHEN SOCIETY,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD BOOKLET; ILLUS; 6.5 X 9.25;,OTHER (ANNIV),"PORTRAIT OF WASHINGTON; TOASTS; RED, WHITE, BLUE RIBBONS; FRENCH;",1895-040,1895-02-22,New York Southen Society,,,complete,14,22
25551,PARK AVEBUE HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 8;,SECULAR HOLIDAY;,LOGO; NOTE BY FEB THAT THE MENU WAS DONATED BY LEWIS C. TWOMBLEY;,1906-003,1906-01-01,Park Avenue Hotel,,,complete,2,36
25553,NEW YORK SOCIETY OF THE CINCINNATI,PAT;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 8X10;,PAT;,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; LISTS OFFICERS, STANDING COMMITTEE & DELEGATES & ALTERNATES TO GENERAL SOCIETY; BERIBBONED MEDAL SKETCHED ON COVER;",1901-468,1901-02-22,New York Society Of The Cincinnati,,,complete,10,21
25557,JOHN R. WATERS TO ADVISORY COMMITTEES AT NY RECIPROCAL UNDERWRITERS,,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5 X 6.25,COMPLIMENTARY/TESTIMONIAL,WINES,1894-020,1894-02-05,John R. Waters To Advisory Committees At Ny Reciprocal Underwriters,,,complete,2,23
25558,MEDICAL CLUBS,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.75 X 7;,ANNIVERSARY;,MEETING OF SEVERAL CLUBS; TOASTS;,1899-695,1899-11-10,Medical Clubs,,,complete,4,14
25563,EVELYN RESTAURANT THE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4 X 7;,DINNER,FLAG;,1899-596,1899-10-01,Evelyn Restaurant; The,,,complete,2,15
25565,HONOURABLE ARTILLERY COMPANY OF LONDON,MIL,"NEW YORK, NY",NEW YORK,NY,FOLDER;4X6,,EMBOSSED HERALDIC DEVICE ON UPPER FRONT COVER,1888-054,1888-06-12,Honourable Artillery Company Of London,,,complete,3,16
25570,MME.FANNIE BERLINER,COM,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; 6X9,DAILY,PRICE INCLUDES WINE; ITEMS HANDWRITTEN,1892-089,1892-06-30,Mme.Fannie Berliner,,,complete,2,16
25599,METROPOLITAN MEMBERS OF THE PHI DELTA THETA FRATERNITY,SOC;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILLUS; 3.5 X 6;,ANNUAL,OFFICERS & SPEAKERS LISTED;,1899-420,1899-05-11,Metropolitan Members Of The Phi Delta Theta Fraternity,,,complete,8,21
25629,THEATRICAL PROTECTIVE UNION,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS;COL;5.25X10.5;,ANNIVERSARYERSARY,"OFFICERS,COMMITTEE MEMBERS & GUESTS ALL LISTED;",1906-429,1906-04-29,Theatrical Protective Union,,,complete,4,14
25631,NORTHPORT YACHT CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; COL; 3.5X7;,ANNIVERSARY;,DECORATIVE BORDER;,1901-363,1901-02-14,Northport Yacht Club,,,complete,2,18
25651,HOFFMAN CAFES,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 4 X 7;,SECULAR HOLIDAY;,FRENCH; ELABORATE WINE LIST; ILLUSTRATIONS OF CRUSTACEANS; COMPLIMENTS OF THE SEASON BY LISTED PURVEYORS TO HOFFMAN CAFES;,1892-003,1892-01-01,Hoffman Cafes,,,complete,4,33
25671,JULIUS G. HARTMANN,OTHER (PRIVATE PARTY);,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5 X 7.25;,SECULAR HOLIDAY;,INCLUDES PIECES MONTES;,1892-002,1891-01-01,Julius G. Hartmann,,,complete,4,28
25688,BALMORAL HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 3.75 X 6;,RELIG. HOLIDAY,,1899-871,1899-12-25,Balmoral Hotel,,,complete,2,34
25693,U.S. NAVY,NAVAL;,"NEW YORK, NY",NEW YORK,NY,FOLDER;FLAG ILLUS; COL;4.25X6.5;,COMPLIMENTARY/TESTIMONIAL,SPEAKERS LISTED;,1907-873,1907-10-10,U.S. Navy,,,complete,4,19
25710,YOUNG PEOPLE'S PROHIBITION LEAGUES OF NY & NJ,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 4.5 X 6.5;,COMPLIMENTARY/TESTIMONIAL,PROGRAM INCLUDED,1899-620,1899-10-14,Young People's Prohibition Leagues Of Ny & Nj,,,complete,4,22
25723,NEW-YORK LIFE IN GREATER NEW YORK,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 4.5 X 6.75;,OTHER (SOC);,BLUE; DECORATIVE LETTERING; CREST;,1897-374,1897-12-30,New York Life In Greater New York,,,complete,4,21
25732,AMERICAN-IRISH HISTORICAL SOCIETY,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 4.75 X 7.5;,[ANNUAL],MENU IN FRENCH;,1900-385,1900-01-18,American Irish Historical Society,,,complete,2,17
25760,MENDELSSOHN GLEE CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 6.5 X 12.5;,ANNIVERSARY;,CHAMPAGNE; BLUE PRINT; EACH COURSE HAS A VERSE;,1906-456,1906-05-07,Mendelssohn Glee Club,,,complete,4,8
25765,IRVING CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.25X7;,(SOCIAL),BLACK AND WHITE DRAWINGS [WASHINGTON IRVING'S HOUSE?]; FRENCH;,1888-031,1888-04-03,Irving Club,,,complete,1,23
25777,LA CLEMENTE AMITIE COSMOPOLITE 410 F.& A.M.,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS;3.5X6;,ANNIVERSARY;,WINES INCLUDED;,1907-976,1907-11-17,La  Clemente Amitie Cosmopolite 410 F.& A.M.,,,complete,2,21
25781,NEW YORK YACHT CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 4.25X7;,OTHER (OPENING EVENT);,[EVENT INFO SUPPLIED BY FEB ON BACK OF MENU]; CLUB INSIGNIA & MOTTO AT TOP OF MENU;,1901-108,1901-01-17,New York Yacht Club,,,complete,2,12
25790,POLICE OR FIRE DEPARTMENT?,GOV'T,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.5 X 7;,OTHER (SOC?);,COOK HOLDING LOBSTER; GRAPES;,1894-017,1894-01-29,Police Or Fire Department?,,,complete,2,21
25792,Aldine Club,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7.25 X 10.25,COMPLIMENTARY/TESTIMONIAL,DRAWINGS OF BARRIE ON COVER;,1896-202,1896-11-05,Aldine Club,,,complete,4,14
25801,TEMPLE CLUB FOURTH MASONIC DISTRICT,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 6 X 45;,ANNIVERSARY;,WINES WITH EACH COURSE; TAN STOCK; B&W DRAWING OF WOMEN AND MAN HAVING TEA;,1901-189,1901-01-26,Temple Club (Fourth Masonic District),,,complete,4,24
25812,RICHMOND BOROUGH FRIENDS OF NICHOLAS MULLER,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5 X 8;,COMPLIMENTARY/TESTIMONIAL,"PHOTO OF NICHOLAS MULLER; FLAG, FRENCH; WINES; TOASTS;",1898-186,1898-05-21,Richmond Borough Friends Of Nicholas Muller,,,complete,4,39
25829,OLYMPIC CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 3.6X6.25;,ANNIVERSARY;,INCLUDES MARTINI AND WINE LIST; DINNER AND ENTERTAINMENT COMMITTEE LISTED; PARTICIPANTS LISTED IN SEATING PLAN ARRANGMENT; CLUB SEAL ON COVER;,1906-953,1906-12-17,Olympic Club,,,complete,6,21
25845,M.F.LYONS DINING ROOMS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILLUS;COL;4.5X6.75;,SECULAR HOLIDAY;HOLIDAY,SEPARATE PRICES FOR EACH ITEM;,1906-874,1906-11-29,M.F.Lyons Dining Rooms,Dollars,$,complete,4,26
25850,NEW YORK LIBRARY CLUB,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER;ILLUS;COL;6.25X9,ANNIVERSARY;,EACH COURSE FOLLOWED BY A POEM; ALL SPEAKERS LISTED;,1905-315,1905-04-27,New York Library Club,,,complete,4,13
25865,CONFEDERATE VETERAN CAMP OF NEW YORK THE,MIL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET;ILL;COL;6.25X6.75;,ANNIVERSARY;,MENU IN FRENCH;CHAMPAGNE;TOASTS;SONGS;COMMITTEE MEMBERS LISTED;,1899-139,1899-01-19,Confederate Veteran Camp Of New York The,,,complete,12,22
25869,W.W.ASTOR,,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILL; 5.5X7.75,,"WINES LISTED WITH COURSE; FRONT COVER ILLUSTRATED;HANDWRITTEN ""MR. W.W.ASTOR GAVE A FINE DINNER LAST EVENING TO A NUMBER OF HIS FELLOW COUNTRYMEN WHO HAVE CHARGE OF THE PRELIMINARIES OF THE WORLD'S FAIR. MENU DONE BY TIFFANY;",1889-077,1889-10-09,W.W.Astor,,,complete,4,24
25880,SMITH & MC NELLS,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 7X11.25;,,"VERY EXTENSIVE A LA CARTE MENU WITH FULL CHAMPAGNE, WINE, LIQUOR LIST; ILLUSTRATION OF HOTEL ON COVER; ""400 NICELY FURNISHED, WELL HEATED & VENTILATED ROOMS;""",1901-644,1901-03-12,Smith & Mc Nells,Dollars,$,complete,2,134
25901,THE WANAMAKER STORE TEA ROOM,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD; COL; 5.5 X 10;,,PRICED MENU; BLUE STOCK; DATE NOTED BY FB,1906-843,1906-11-21,The Wanamaker Store Tea Room,Dollars,$,complete,2,93
25910,COLUMBIA UNIVERSITY RESTAUANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 3.5 X 5.5;,,BLUE PAPER; INIIAL C ON COVER; PRIX FIXE AND PRICED MENU;,1900-438,1900-01-20,Columbia University Restauant,Dollars,$,complete,4,54
25911,BROOKLYN COLLEGE OF PHARMACY ALUMNI ASSOCIATION,PRO;,"NEW YORK, NY",NEW YORK,NY,CARD; ILLUS; 4.25 X 6.75;,ANNIVERSARY;,FRENCH; FLAG;,1899-168,1899-02-08,Brooklyn College Of Pharmacy Alumni Association,,,complete,2,22
25920,Plaza,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,CARD;ILL;6.5X7;,DAILY;,PRICED MENU;NOTE THAT THE DRINKING WATER IS VAPORIZED AND FROZEN ON THE PREMISES AND CERTIFIED TO AS TO PURITY BY PROF.CHAS.F.CHANDLER;,1897-101,1897-03-31,Plaza,Dollars,$,complete,2,140
25928,AMERICAN MUSEUM OF NATURAL HISTORY,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER;5X8;,,MANY HANDWRITEN ITEMS;PRICES FOR EACH ITEM;,1905-702,1905-09-14,American Museum Of Natural History,Dollars,$,complete,4,104
25931,THE J. SPENCER TURNER CO.,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5X8;,ANNIVERSARY;,WINES LISTED; COVER AND BACK ARE TOTALLY PLAIN;,1907-104,1907-01-18,The J. Spencer Turner Co.,,,complete,8,28
25932,COLLEGE OF THE CITY OF NEW YORK,(EDUCATIONAL),"NEW YORK, NY",NEW YORK,NY,CARD; 5 X 7;,COMPL.,HONORING PROFS. A.WERNER AND A.G.COMPTON;,1882-017,1882-11-18,College Of The City Of New York,,,complete,2,17
25984,NEW YORK TEAM OWNERS' ASSOCIATION,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; 6.75 X 3.5;,ANNIVERSARY;,CHAMPAGNE; TOASTS; MUSIC;,1906-532,1906-06-13,New York Team Owners' Association,,,complete,8,15
25990,VETERAN CORPS OF ARTILLERY-MILITARY SOCIETY OF THE WAR OF 1812,PATR;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 5 X 8;,ANNUAL,,1898-033,1898-01-17,Veteran Corps Of Artillery Military Society Of The War Of 1812,,,complete,2,26
25992,PHI GAMMA DELTA,GREEK LETTER (FRATERNITY OR SORORITY),"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 7.5 X 12;,ANNIVERSARY(?);,CHAMPAGNE A LA CARTE; TOASTS; PURPLE COVER WITH GOLD PRINT AND FIGURES; HUMOROUS COMMENTS;,1907-166,1907-02-02,Phi Gamma Delta,,,complete,12,18
25998,FIFTH AVENUE HOTEL CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 5.5 X 8.75;,,PRICED MENU; HANDWRITTEN DATE;,1900-189,,Fifth Avenue Hotel Cafe,Dollars,$,complete,4,217
26012,THE BOOK TRADE,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.5X7.5;,COMPLIMENTARY/TESTIMONIAL,ALL WINES & LIQUORS LISTED;,1895-071,1895-04-15,The Book Trade,,,complete,4,20
26033,ENRICO CARUSO OF THE METROPOLITAN OPERA HOUSE,PROF;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 5X8;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED; MENU IN FRENCH; PHOTO OF PUCCINI ON COVER;,1907-269,1907-02-25,Enrico Caruso Of The Metropolitan Opera House,,,complete,8,12
26045,THE PRESBYTERIAN UNION OF NEW YORK,REL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; COL; 5.5 X 8.25,ANNIVERSARY;,MENU IN FRENCH; SPEECHES; MENU ON FOLDOUT SHEET; GRAY PRINT AND ORNAMENT;,1906-894,1906-12-03,The Presbyterian Union Of New York,,,complete,8,16
26046,SHANLEY'S RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 7.5 X 12;,DAILY,"COMPLETE WINE LIST ON BACK; SIMILAR MENU ON SEPARATE PAGE, NO DATE, POOR CONDITION;",1900-1039,1900-02-13,Shanley's Restaurant,Dollars,$,complete,6,746
26048,ADAMS HOTEL AND RESTAURANT,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; 6 X 9.25;,,PRICED MENU; NOTE THAT A REGULAR DINNER IS 25 CENTS BUT THERE IS NO SPECIFIC DINNER MENU; HANDWRITTEN DATE;,1900-795,1900-02-07,Adams Hotel And Restaurant,Dollars,$,complete,4,246
26080,POINT O'WOODS ASSOCIATION,SOC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS. BORDER; COL; 3.5 X 7;,ANNUAL,,1901-407,1901-02-18,Point O'woods Association,,,complete,2,19
26086,WESLEYAN UNIVERSITY CLUB OF NEW YORK,EDUC;,"NEW YORK, NY",NEW YORK,NY,BROADSIDE; ILLUS; COL; 4.5X6.5;,ANNIVERSARY;,FRENCH; HOTEL SEAL ON FRONT;,1897-345,1897-12-10,Wesleyan University Club Of New York,,,under review,2,21
26089,GENERAL HOWARD CARROLL,MIL;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 6X7.50;,COMPLIMENTARY/TESTIMONIAL,"FRENCH; INCLUDES WINES SERVED WITH EACH COURSE; INCLUDES GUEST LIST; MUSIC BY THE NEW YORK ZITHER ORCHESTRA & THE INSBRUCK DOPPEL QUARTETTE;""SILK RIBBON ATTACHMENTS;",1896-041,1896-02-15,General Howard Carroll,,,complete,4,33
26091,IRVING HOUSE,,"NEW YORK, NY",NEW YORK,NY,SINGLE SHEET,,"DOOLITTLE, CINCINNATI, BURROUGHS, PHILADELPHIA",1852-002,1852-10-12,Irving House,Dollars,$,complete,2,190
26103,NEW YORK ALUMNI OF SYRACUSE UNIVERSITY,EDUC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5.6X7;,ANNIVERSARY;,DINNER COMMITTEES AND OFFICERS LISTED; FLAG AND DECORATIVE PRINTING ON COVER;,1906-094,1906-01-26,New York Alumni Of Syracuse University,,,complete,4,16
26129,LAFAYETTE PLACE RESTAURANT & CAFE,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; COL; 5.5 X 9.5;,DAILY,HANDWRITTEN LIST OF SPECIALS ON SEPARATE PAGE; WINE LIST ON BACK;,1900-810,1900-02-08,Lafayette Place Restaurant & Cafe,Dollars,$,complete,4,156
26135,CIGAR MANUFACTURERS,PROF;,"NEW YORK, NY",NEW YORK,NY,BOOKLET; ILLUS; COL; 5.5 X 7;,ANNUAL;,MENU IN FRENCH; MUSICAL PROGRAM INCLUDED; PHOTOGRAPH OF EACH SPEAKER;& COMMITTEE MEMBERS;,1899-194,1899-02-21,Cigar Manufacturers,,,complete,32,23
26151,ST. NICHOLAS HOTEL,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11;,,PRICED MENU AND WINE LIST; NOTE THAT FUNISHED ROOMS ARE AVAILABLE FOR FAMILIES OR GENTLEMEN;,1900-445,1900-01-22,St. Nicholas Hotel,Dollars,$,complete,4,343
26163,MERCHANTS CENTRAL CLUB,SOC,"NEW YORK, NY",NEW YORK,NY,CARD; ILL; 4.75X7,,"MENU IN FRENCH, HANDWRITTEN ADDRESS 487 BWAY.NEW YORK ON BOTTOM OF CARD",1889-082,1889-11-02,Merchants Central Club,,,complete,2,22
26169,WASH.CHAPTER OF THE ORDER OF UNITED AMERICANS,PATR;,"NEW YORK, NY",NEW YORK,NY,BOOKLET ILLUS;4.5X7;,159NTH ANNIVERSARY DINNER-WASHINGTON'S BIRTHDAY,,1891-024,1891-02-23,Wash.Chapter Of The Order Of United Americans,,,complete,4,39
26178,CHENANGO COUNTY SOCIETY OF THE CITY OF NEW YORK,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; ILLUS; COL; 5X7.6;,ANNIVERSARY;,EACH MENU ITEM AND EACH TOAST ENTRY FOLLOWED BY LITERARY QUOTATION; SONGS; OFFICERS AND COMMITTEE LISTED; SOCIETY SEAL ON BACK COVER; DECORATIVE WREATH; YARN ATTACHMENT;,1906-084,1906-01-24,Chenango County Society Of The City Of New York,,,complete,8,20
26204,NASSAU BOAT CLUB,SOC;,"NEW YORK, NY",NEW YORK,NY,FOLDER; 2.75X4.75;,COMPLIMENTARY/TESTIMONIAL,"INCLUDES COCKTAIL AND WINES SERVED WITH INDIVIDUAL COURSES; LISTS MEMBERS AND ""THE SENIOR EIGHT;""",1906-629,1906-07-25,Nassau Boat Club,,,complete,4,22
26205,HOTEL METROPOLE AND GOLDEN ROD RATHSKELLER,COMMERCIAL,"NEW YORK, NY",NEW YORK,NY,FOLDER; 7 X 11;,,MENU ALSO SERVES ARVERNE CASINO HOTEL AND NEW YORK STADTKELLER; MENU CATEGORY FOR SPECIAL GERMAN DISHES; PRICED WINE LIST;,1900-695,1900-02-01,Hotel Metropole And Golden Rod Rathskeller,Dollars,$,complete,4,404
26213,NATIONAL ACADEMY OF DESIGN,EDUC,"NEW YORK, NY",NEW YORK,NY,CARD; 4.5X6.75,,"MENU IN FRENCH; HANDWRITTEN ADDRESS,6 E.L5.ST; ON BACK OF CARD, HANDWRITTEN S.P.AVERY",1890-054,1890-04-08,National Academy Of Design,,,complete,2,35
